time,system,cpu,mem_used,disk_r_ops_rate,disk_w_ops_rate,disk_r_bytes_rate,disk_w_bytes_rate,net_sent_pps,net_recv_pps,net_sent_bps,net_recv_bps
63,systemwide,241.4,4919640064,0.0,0.0,0.0,0.0,505.3333333333333,770.6666666666666,3548393.6666666665,4411825.666666667
63,rdr_proxy,251.85736666666665,3854041088,0.0,0.0,0.0,0.0,505.0,578.0,3547352.3333333335,4399109.666666667
66,systemwide,310.3,5155086336,0.0,21.666666666666668,0.0,264874.6666666667,756.0,2276.3333333333335,8372407.0,8922871.0
66,rdr_proxy,321.1462333333333,4118822912,0.0,0.3333333333333333,0.0,9557.333333333334,756.0,2080.3333333333335,8372407.0,8909967.0
69,systemwide,425.3,5424521216,0.0,230.33333333333334,0.0,24376661.333333332,657.6666666666666,1365.0,2060638.3333333333,2017189.0
69,rdr_proxy,433.40903333333335,4422365184,0.0,250.33333333333334,0.0,24285184.0,658.0,1317.0,2060660.3333333333,2015579.3333333333
72,systemwide,129.1,5109125120,0.0,0.6666666666666666,0.0,178858.66666666666,179.0,221.33333333333334,300166.0,234856.66666666666
72,rdr_proxy,133.904,4023312384,0.0,0.0,0.0,0.0,178.66666666666666,219.66666666666666,300144.0,233208.33333333334
75,systemwide,74.3,5031219200,0.0,12.333333333333334,0.0,185685.33333333334,7.0,8.333333333333334,450.0,640.0
75,rdr_proxy,79.26636666666667,3920072704,0.0,0.0,0.0,0.0,7.0,8.333333333333334,450.0,640.0
78,systemwide,94.1,4782874624,0.0,1.0,0.0,105130.66666666667,80.66666666666667,147.0,113624.0,123719.66666666667
78,rdr_proxy,104.36136666666665,3694313472,0.0,0.3333333333333333,0.0,9557.333333333334,80.66666666666667,146.0,113624.0,123653.66666666667
81,systemwide,251.8,5041332224,0.0,0.0,0.0,0.0,613.0,1236.3333333333333,6061514.666666667,7580530.666666667
81,rdr_proxy,260.7979666666667,3982499840,0.0,0.0,0.0,0.0,613.0,1091.0,6061514.666666667,7570938.666666667
84,systemwide,122.5,4913135616,0.0,0.6666666666666666,0.0,170666.66666666666,386.0,2359.3333333333335,1130454.0,3007852.3333333335
84,rdr_proxy,132.9486,3846135808,0.0,0.0,0.0,0.0,386.0,2354.6666666666665,1130454.0,3007552.3333333335
87,systemwide,231.4,5086539776,0.0,0.6666666666666666,0.0,79189.33333333333,594.6666666666666,2934.0,3740819.3333333335,3650860.6666666665
87,rdr_proxy,243.57676666666669,4001357824,0.0,0.0,0.0,0.0,594.6666666666666,2934.0,3740819.3333333335,3650860.6666666665
90,systemwide,376.2,5117313024,0.0,220.66666666666666,0.0,16966997.333333332,649.0,1097.3333333333333,1580611.3333333333,1625396.3333333333
90,rdr_proxy,384.4945666666667,4065701888,0.0,211.0,0.0,16756736.0,649.0,1000.3333333333334,1580611.3333333333,1618994.3333333333
93,systemwide,327.9,5328388096,0.0,0.0,0.0,0.0,317.0,368.0,1416342.6666666667,1603388.6666666667
93,rdr_proxy,339.9515333333333,4281217024,0.0,0.0,0.0,0.0,317.0,362.3333333333333,1416342.6666666667,1603014.6666666667
96,systemwide,100.9,5285523456,0.0,1.0,0.0,155648.0,25.0,25.666666666666668,5593.0,4598.0
96,rdr_proxy,108.71733333333333,4196823040,0.0,0.0,0.0,0.0,25.0,25.666666666666668,5593.0,4598.0
99,systemwide,107.2,4905496576,0.0,0.6666666666666666,0.0,103765.33333333333,21.666666666666668,22.666666666666668,2767.0,4474.0
99,rdr_proxy,117.60073333333334,3812306944,0.0,0.0,0.0,0.0,21.666666666666668,22.666666666666668,2767.0,4474.0
102,systemwide,62.6,4684754944,0.0,0.0,0.0,0.0,2.0,2.6666666666666665,132.0,181.0
102,rdr_proxy,71.00529999999999,3595214848,0.0,0.0,0.0,0.0,2.0,2.6666666666666665,132.0,181.0
